Step,Bus_Avg_Wait,Bus_Avg_Speed,Bus_Count,Other_Avg_Wait,Other_Avg_Speed,Other_Count,All_Avg_Wait,All_Avg_Speed,All_Count,Avg_Queue_Length
149,224.3181818181818,2.4422292516699042,22,246.10629921259843,1.3729865499910092,1016,245.64450867052022,1.395648726712527,1038,11.0
150,227.4090909090909,2.5209840829675816,22,247.9320197044335,1.2727666628664318,1015,247.49662487945997,1.2992476495995324,1037,10.884057971014492
151,230.54545454545453,2.3130486752356436,22,249.6702649656526,1.2064960285298922,1019,249.26609029779058,1.2298813870577756,1041,10.95774647887324
152,233.63636363636363,2.2323415780034193,22,251.6142578125,1.268345398874719,1024,251.236137667304,1.288620653120256,1046,12.169230769230769
153,236.54545454545453,2.283088019522093,22,253.52190847127557,1.197918846693345,1027,253.16587225929456,1.220677399412346,1049,11.91304347826087
154,235.1,0.6186081346238954,20,256.9027237354086,1.2357955852991072,1028,256.48664122137404,1.2240171988358395,1048,12.059701492537313
155,238.7,0.26103764448109845,20,258.6437560503388,1.3855000574032184,1033,258.2649572649573,1.3641427466164735,1053,11.880597014925373
156,242.55,0.35082176973498885,20,260.7010607521697,1.3658662105976531,1037,260.3576158940397,1.3466600716976975,1057,11.72463768115942
157,246.55,0.4429568452723311,20,263.3953712632594,1.3284859129219895,1037,263.07663197729426,1.3117303960317406,1057,11.63768115942029
158,250.35,0.32374111338280087,20,265.7895752895753,1.2072358853236103,1036,265.49715909090907,1.1905030297944281,1056,12.0
159,254.4,0.5508945502841318,20,268.93810444874276,1.154451701109432,1034,268.6622390891841,1.142999003750318,1054,12.029850746268657
160,258.55,0.6860135721383064,20,271.4604247104247,1.1817687939502133,1036,271.21590909090907,1.1723794905068057,1056,12.703125
161,262.25,0.6791379929490876,20,273.8355769230769,1.198904895117061,1040,273.61698113207547,1.1890979724346467,1060,11.371428571428572
162,265.75,0.8039266828438955,20,276.58829174664106,1.2359752932375088,1042,276.38418079096044,1.227838784567196,1062,12.580645161290322
163,269.25,0.5797111917384065,20,278.95411089866155,1.1970104468374319,1046,278.7720450281426,1.185428847304617,1066,12.0
164,273.1,0.46694942129692213,20,281.35434574976125,1.211206205305528,1047,281.1996251171509,1.1972557501226113,1067,12.857142857142858
165,277.25,0.6099676776228192,20,283.5166508087536,1.234058032265927,1051,283.3996265172736,1.2224036839065788,1071,13.459016393442623
166,281.5,1.3306837204299704,20,285.88352272727275,1.2455318280508334,1056,285.8020446096654,1.2471145769798135,1076,13.35483870967742
167,285.25,1.7133510092618789,20,287.6531190926276,1.3200730993734524,1058,287.60853432282005,1.3273695355494899,1078,13.796610169491526
168,288.65,2.507663240993682,20,289.934148635936,1.3162398189564142,1063,289.91043397968605,1.3382420982184136,1083,12.606060606060606
169,292.0,2.050593200988401,20,291.92589118198873,1.137805281807863,1066,291.92725598526704,1.1546153724005066,1086,13.092307692307692
170,295.4,1.5957450990439888,20,295.08176691729324,0.9889823571209176,1064,295.0876383763838,1.0001772416582433,1084,12.661764705882353
171,298.8,1.49377574792133,20,296.9615023474178,1.073671837019895,1065,296.9953917050691,1.081415687912087,1085,12.159420289855072
172,302.2,1.1786596075006517,20,300.2894736842105,1.1147711493714791,1064,300.3247232472325,1.115949903211501,1084,12.8
173,305.6,0.5821511920068565,20,302.17943925233646,1.120738801736458,1070,302.2422018348624,1.1108564602735296,1090,12.397058823529411
174,309.25,1.2622536606202157,20,304.233488372093,1.1612133274617198,1075,304.32511415525113,1.1630588129988613,1095,12.231884057971014
175,313.05,1.313705286502509,20,306.8432282003711,1.1926896552151043,1078,306.95628415300547,1.1948939472239826,1098,12.115942028985508
176,316.95,1.3494394093568673,20,308.7878228782288,1.232689205413971,1084,308.9356884057971,1.2348042453404728,1104,12.388059701492537
177,320.3,1.882849048559797,20,310.2236480293309,1.114701800620415,1091,310.4050405040504,1.128529833886651,1111,12.128571428571428
178,313.3157894736842,1.2630512213404088,19,312.75091575091574,1.1123194830848189,1092,312.76057605760576,1.114897253586039,1111,12.611940298507463
179,317.0,0.859005092836252,19,314.70228310502284,1.1893815285242884,1095,314.7414721723519,1.1837467419191963,1114,12.5
180,330.77777777777777,0.4537281241431712,18,315.25794732061763,1.125018045992805,1101,315.5075960679178,1.1142198166869128,1119,11.732394366197184
